source,target,source_id_lab,target_id_lab,weight,weight_recs,weight_tfidf
16,66,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:fetal-venous-ec,1,1,0.000385188
16,67,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:gc-b-cell,1,1,0.000192594
16,69,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:germ,1,1,6.4198E-05
16,70,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:glia-1-dhh-,1,1,0.000256792
16,71,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:glia-2-eln-,1,1,0.000898772
16,72,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:glia-3-bcan-,1,1,0.002182732
16,73,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:goblet-cell,1,1,0.026385374
16,74,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:i-cells-cck-,1,1,0.003980275
16,75,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:icc,1,1,0.004774279
16,76,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:iga-plasma-cell,1,1,0.000385188
16,77,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:igg-plasma-cell,1,1,0.000770376
16,79,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:ilc2,1,1,6.4198E-05
16,80,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:ilc3,1,1,0.000192594
16,81,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:ilcp,1,1,0.000513584
16,82,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:immature-b,1,1,0.000128396
16,83,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:immature-pericyte,1,1,0.00160495
16,84,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:k-cells-gip-,1,1,0.001348158
16,85,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:l-cells-pyy-,1,1,0.000898772
16,86,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lec1-ackr4-,1,1,0.000898772
16,87,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lec2-madcam1-,1,1,0.000128396
16,88,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lec3-adgrg3-,1,1,0.000706178
16,89,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lec4-stab2-,1,1,0.003530889
16,90,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lec5-cldn11-,1,1,0.000128396
16,91,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lec6-adamts4-,1,1,0.001219762
16,92,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lti-like-ncr-ilc3,1,1,0.001129639
16,93,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lymphoid-dc,1,1,0.000577782
16,94,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lyve1-macrophage,1,1,0.002118534
16,95,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:lz-gc-cell,1,1,6.4198E-05
16,96,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:m-x-cells-mln-ghrl-,1,1,0.00160495
16,97,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:macrophages,1,1,0.002696316
16,98,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mait-cell,1,1,0.00064198
16,99,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mast-cell,1,1,0.001412356
16,100,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mature-arterial-ec,1,1,0.00288891
16,101,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mature-venous-ec,1,1,0.003916077
16,102,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:megakaryocyte,1,1,6.4198E-05
16,103,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:memory-b,1,1,0.000834574
16,104,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mesoderm-1-hand1-,1,1,0.007382769
16,106,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mesothelium,1,1,0.000128396
16,108,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mesothelium-rgs5-,1,1,0.000834574
16,109,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:microfold-cell,1,1,0.153433195
16,110,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mln-stroma-fmo2-,1,1,0.000256792
16,111,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mlto,1,1,0.00160495
16,112,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mmp9-inflammatory-macrophage,1,1,0.000834574
16,113,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:monocytes,1,1,0.000192594
16,114,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:mpo-mono-neutrophil,1,1,0.000128396
16,115,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:myofibroblast,1,1,0.008795125
16,116,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:myofibroblast-rspo2-,1,1,0.005264235
16,117,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:n-cells-nts-,1,1,0.000256792
16,118,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:naive-b,1,1,0.000449386
16,119,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:neuroblast,1,1,0.00032099
16,120,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:nk-cell,1,1,0.004429661
16,121,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:nk-t-cell,1,1,0.001091366
16,122,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:paneth,1,1,0.012657015
16,123,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:pdc,1,1,0.000513584
16,124,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:pericyte,1,1,0.001219762
16,125,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:pre-b,1,1,0.00128396
16,126,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:pro-b,1,1,6.4198E-05
16,127,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:progenitor-neurog3-,1,1,0.000834574
16,128,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:proximal-progenitor,1,1,0.012582806
16,129,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:rbc,1,1,0.00064198
16,130,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:sell-cd4-t,1,1,0.00064198
16,131,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:sell-cd8-t,1,1,0.000898772
16,132,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:smc-part1-capn3-,1,1,0.002054336
16,133,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:smc-plpp2-,1,1,0.019387793
16,134,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:stat1-naive-b,1,1,0.00224693
16,135,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:stem-cells,1,1,0.006740789
16,137,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:stromal-1-ccl11-,1,1,0.004108671
16,139,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:stromal-2-npy-,1,1,0.004622255
16,140,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:stromal-3-c7-,1,1,0.001540752
16,141,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:stromal-3-kcnn3-,1,1,0.004365463
16,142,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:stromal-4-mmp1-,1,1,0.000256792
16,143,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:t-reticular,1,1,0.001797544
16,144,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:ta,1,1,0.014362042
16,145,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:tfh,1,1,0.003595087
16,146,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:th1,1,1,0.000770376
16,147,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:th17,1,1,0.000128396
16,148,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:transitional-stromal-3-c3-,1,1,0.00256792
16,149,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:trdv2-trgv9-gdt,1,1,0.001027168
16,150,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:treg,1,1,0.000834574
16,151,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:trgv2-gdt,1,1,0.008538333
16,152,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:trgv4-gdt,1,1,0.004237067
16,153,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:trgv5-7-gdt,1,1,0.000192594
16,154,FMA:14926 Superior part of Duodenum,ASCTB-TEMP:tuft,1,1,0.004943245
17,23,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:-cells-ins-,1,1,9.88833E-05
17,24,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:activated-cd4-t,1,1,0.000121145
17,25,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:activated-cd8-t,1,1,0.00046181
17,26,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:activated-t,1,1,0.018661507
17,27,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:adult-glia,1,1,0.005697451
17,28,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:angiogenic-pericyte,1,1,0.000338586
17,29,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:arterial-capillary,1,1,0.006427462
17,30,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:best2-goblet-cell,1,1,0.000994005
17,31,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:best4-epithelial,1,1,0.006668736
17,32,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:branch-a1-imn-,1,1,0.000430218
17,33,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:branch-a2-ipan-in-,1,1,0.001500338
17,34,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:branch-a3-ipan-in-,1,1,0.001083051
17,35,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:branch-a4-in-,1,1,0.001787658
17,36,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:branch-b1-emn-,1,1,0.009718044
17,37,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:branch-b2-emn-,1,1,0.000108721
17,38,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:branch-b3-ipan-,1,1,0.000746543
17,39,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cd8-tmem,1,1,0.000978995
17,40,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cdc1,1,1,0.000687518
17,41,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cdc2,1,1,0.001164846
17,42,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:clc-mast-cell,1,1,0.000341173
17,43,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cldn10-cells,1,1,0.002631514
17,44,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:clp,1,1,0.000808155
17,45,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:colonocyte,1,1,5.43604E-05
17,46,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:contractile-pericyte-pln-,1,1,0.005629144
17,47,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cx3cr1-cd8-tmem,1,1,0.000146893
17,48,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cycling-b-cell,1,1,0.00691818
17,49,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cycling-ec,1,1,0.002446727
17,50,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cycling-encc-glia,1,1,0.000192594
17,51,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cycling-neuroblast,1,1,0.000108721
17,52,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cycling-plasma-cell,1,1,0.027737886
17,53,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:cycling-stromal,1,1,5.37928E-05
17,54,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:d-cells-sst-,1,1,0.004205936
17,55,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:differentiating-glia,1,1,5.43604E-05
17,56,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:distal-progenitor,1,1,0.000469569
17,57,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:dz-gc-cell,1,1,0.002032534
17,58,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:ec-cells-npw-,1,1,0.000529102
17,59,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:ec-cells-tac1-,1,1,0.002088465
17,60,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:eecs,1,1,0.022910539
17,61,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:encc-glia-progenitor,1,1,9.88833E-05
17,62,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:enterocyte,1,1,0.247961107
17,63,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:fcrl4-memory-b,1,1,0.000813328
17,64,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:fdc,1,1,0.000850599
17,65,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:fetal-arterial-ec,1,1,0.000385696
17,66,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:fetal-venous-ec,1,1,0.000548777
17,67,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:gc-b-cell,1,1,0.000430218
17,68,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:gdt,1,1,0.000142928
17,69,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:germ,1,1,0.000455066
17,70,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:glia-1-dhh-,1,1,0.000284226
17,71,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:glia-2-eln-,1,1,0.001161752
17,72,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:glia-3-bcan-,1,1,0.002493836
17,73,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:goblet-cell,1,1,0.030333988
17,74,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:i-cells-cck-,1,1,0.004884124
17,75,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:icc,1,1,0.00463641
17,76,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:iga-plasma-cell,1,1,0.000370685
17,77,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:igg-plasma-cell,1,1,0.000963985
17,78,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:igm-plasma-cell,1,1,5.37928E-05
17,79,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:ilc2,1,1,0.000121145
17,80,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:ilc3,1,1,0.000430218
17,81,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:ilcp,1,1,0.000501668
17,82,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:immature-b,1,1,8.64594E-05
17,83,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:immature-pericyte,1,1,0.001158658
17,84,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:k-cells-gip-,1,1,0.004235908
17,85,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:l-cells-pyy-,1,1,0.001584719
17,86,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lec1-ackr4-,1,1,0.002497438
17,87,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lec2-madcam1-,1,1,0.000487165
17,88,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lec3-adgrg3-,1,1,0.001065455
17,89,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lec4-stab2-,1,1,0.002678163
17,90,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lec5-cldn11-,1,1,0.000130982
17,91,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lec6-adamts4-,1,1,0.001233201
17,92,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lti-like-ncr-ilc3,1,1,0.001078947
17,93,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lymphoid-dc,1,1,0.001134825
17,94,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lyve1-macrophage,1,1,0.001771633
17,95,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:lz-gc-cell,1,1,0.000143406
17,96,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:m-x-cells-mln-ghrl-,1,1,0.002293991
17,97,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:macrophages,1,1,0.002149569
17,98,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mait-cell,1,1,0.001189186
17,99,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mast-cell,1,1,0.002086387
17,100,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mature-arterial-ec,1,1,0.002646572
17,101,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mature-venous-ec,1,1,0.003405032
17,102,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:megakaryocyte,1,1,0.000610896
17,103,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:memory-b,1,1,0.001174176
17,104,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mesoderm-1-hand1-,1,1,0.023615365
17,106,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mesothelium,1,1,0.000130982
17,107,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mesothelium-prg4-,1,1,4.89645E-05
17,108,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mesothelium-rgs5-,1,1,0.001285483
17,109,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:microfold-cell,1,1,0.115162088
17,110,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mln-stroma-fmo2-,1,1,0.000395533
17,111,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mlto,1,1,0.002004592
17,112,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mmp9-inflammatory-macrophage,1,1,0.001196437
17,113,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:monocytes,1,1,0.000675094
17,114,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:mpo-mono-neutrophil,1,1,0.000398119
17,115,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:myofibroblast,1,1,0.007892607
17,116,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:myofibroblast-rspo2-,1,1,0.004635646
17,117,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:n-cells-nts-,1,1,0.000328749
17,118,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:naive-b,1,1,0.000536353
17,119,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:neuroblast,1,1,0.000227279
17,120,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:nk-cell,1,1,0.004619065
17,121,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:nk-t-cell,1,1,0.001235787
17,122,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:paneth,1,1,0.019809786
17,123,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:pdc,1,1,0.000746543
17,124,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:pericyte,1,1,0.001077371
17,125,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:pre-b,1,1,0.00220028
17,126,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:pro-b,1,1,0.000232452
17,127,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:progenitor-neurog3-,1,1,0.001330006
17,128,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:proximal-progenitor,1,1,0.01076595
17,129,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:rbc,1,1,0.002413564
17,130,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:sell-cd4-t,1,1,0.000610389
17,131,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:sell-cd8-t,1,1,0.001673765
17,132,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:smc-part1-capn3-,1,1,0.001605965
17,133,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:smc-plpp2-,1,1,0.010294955
17,134,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stat1-naive-b,1,1,0.003572222
17,135,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stem-cells,1,1,0.010137869
17,137,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stromal-1-ccl11-,1,1,0.004347263
17,138,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stromal-2-ch25h-,1,1,0.000293787
17,139,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stromal-2-npy-,1,1,0.003246108
17,140,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stromal-3-c7-,1,1,0.001415957
17,141,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stromal-3-kcnn3-,1,1,0.003206757
17,142,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:stromal-4-mmp1-,1,1,0.000172919
17,143,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:t-reticular,1,1,0.002946823
17,144,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:ta,1,1,0.012873439
17,145,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:tfh,1,1,0.004446654
17,146,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:th1,1,1,0.000808155
17,147,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:th17,1,1,0.000375858
17,148,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:transitional-stromal-3-c3-,1,1,0.0025306
17,149,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:trdv2-trgv9-gdt,1,1,0.002828773
17,150,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:treg,1,1,0.000684424
17,151,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:trgv2-gdt,1,1,0.008699191
17,152,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:trgv4-gdt,1,1,0.004033017
17,153,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:trgv5-7-gdt,1,1,0.000118558
17,154,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:tuft,1,1,0.007524967
17,155,FMA:14928 Descending part of Duodenum,ASCTB-TEMP:venous-capillary,1,1,4.89645E-05
18,23,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:-cells-ins-,1,1,5.1568E-05
18,24,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:activated-cd4-t,1,1,0.000298843
18,25,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:activated-cd8-t,1,1,0.001890696
18,26,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:activated-t,1,1,0.016983439
18,27,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:adult-glia,1,1,0.004704138
18,28,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:angiogenic-pericyte,1,1,0.000629813
18,29,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:arterial-capillary,1,1,0.007358243
18,30,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:best2-goblet-cell,1,1,0.000659819
18,31,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:best4-epithelial,1,1,0.006744905
18,32,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:branch-a1-imn-,1,1,0.000563026
18,33,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:branch-a2-ipan-in-,1,1,0.001284566
18,34,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:branch-a3-ipan-in-,1,1,0.000927812
18,35,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:branch-a4-in-,1,1,0.00256489
18,36,FMA:14929 Horizontal part of Duodenum,ASCTB-TEMP:branch-b1-emn-,1,1,0.009097612
