source,target,source_id_lab,target_id_lab,weight,weight_recs,weight_tfidf
18,62,FMA:14929 Horizontal part of Duodenum,CL:0009012,1,1,0.005076723
18,64,FMA:14929 Horizontal part of Duodenum,CL:0009017,1,1,0.001859699
18,65,FMA:14929 Horizontal part of Duodenum,CL:0009080,1,1,0.027508062
18,72,FMA:14929 Horizontal part of Duodenum,CL:1000334,1,1,1.155882911
18,73,FMA:14929 Horizontal part of Duodenum,CL:1000343,1,1,0.03617277
18,75,FMA:14929 Horizontal part of Duodenum,CL:1000495,1,1,0.080403095
19,23,FMA:14930 Ascending part of Duodenum,CL:0000057,1,1,0.007525492
19,25,FMA:14930 Ascending part of Duodenum,CL:0000097,1,1,0
19,26,FMA:14930 Ascending part of Duodenum,CL:0000131,1,1,0.005860989
19,31,FMA:14930 Ascending part of Duodenum,CL:0000236,1,1,0
19,34,FMA:14930 Ascending part of Duodenum,CL:0000576,1,1,0.00165051
19,35,FMA:14930 Ascending part of Duodenum,CL:0000624,1,1,0.002948488
19,36,FMA:14930 Ascending part of Duodenum,CL:0000625,1,1,0.004291852
19,41,FMA:14930 Ascending part of Duodenum,CL:0000775,1,1,0.001553231
19,43,FMA:14930 Ascending part of Duodenum,CL:0000786,1,1,0
19,59,FMA:14930 Ascending part of Duodenum,CL:0009006,1,1,0.008636183
19,62,FMA:14930 Ascending part of Duodenum,CL:0009012,1,1,0.005076723
19,64,FMA:14930 Ascending part of Duodenum,CL:0009017,1,1,0.001859699
19,65,FMA:14930 Ascending part of Duodenum,CL:0009080,1,1,0.027508062
19,72,FMA:14930 Ascending part of Duodenum,CL:1000334,1,1,1.155882911
19,73,FMA:14930 Ascending part of Duodenum,CL:1000343,1,1,0.03617277
19,75,FMA:14930 Ascending part of Duodenum,CL:1000495,1,1,0.080403095
20,23,FMA:14966 Distal part of Ileum,CL:0000057,1,1,0.007844049
20,25,FMA:14966 Distal part of Ileum,CL:0000097,1,1,0
20,26,FMA:14966 Distal part of Ileum,CL:0000131,1,1,0.007372257
20,31,FMA:14966 Distal part of Ileum,CL:0000236,1,1,0
20,34,FMA:14966 Distal part of Ileum,CL:0000576,1,1,0.002031717
20,35,FMA:14966 Distal part of Ileum,CL:0000624,1,1,0.002100794
20,36,FMA:14966 Distal part of Ileum,CL:0000625,1,1,0.002354131
20,41,FMA:14966 Distal part of Ileum,CL:0000775,1,1,0.002230921
20,43,FMA:14966 Distal part of Ileum,CL:0000786,1,1,0
20,59,FMA:14966 Distal part of Ileum,CL:0009006,1,1,0.004583322
20,62,FMA:14966 Distal part of Ileum,CL:0009012,1,1,0.002074166
20,65,FMA:14966 Distal part of Ileum,CL:0009080,1,1,0.024627737
20,72,FMA:14966 Distal part of Ileum,CL:1000334,1,1,1.036266737
20,73,FMA:14966 Distal part of Ileum,CL:1000343,1,1,0.047016728
20,75,FMA:14966 Distal part of Ileum,CL:1000495,1,1,0.185478966
0,28,FMA:7267 Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle,CL:0000182,1,1,0.005876126
0,29,FMA:7267 Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle,CL:0000192,1,1,0.1034798
0,30,FMA:7267 Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle,CL:0000235,1,1,0.05063831
0,39,FMA:7267 Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle,CL:0000746,1,1,0.594029977
0,57,FMA:7267 Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle,CL:0002548,1,1,0.227583917
0,66,FMA:7267 Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle,CL:0010008,1,1,0.335557738
12,23,FMA:7360 Medial Bronchopulmonary Segment,CL:0000057,1,1,0.035361321
12,24,FMA:7360 Medial Bronchopulmonary Segment,CL:0000071,1,1,0.00022252
12,27,FMA:7360 Medial Bronchopulmonary Segment,CL:0000158,1,1,0.079829234
12,29,FMA:7360 Medial Bronchopulmonary Segment,CL:0000192,1,1,0.005939291
12,30,FMA:7360 Medial Bronchopulmonary Segment,CL:0000235,1,1,0.088333135
12,31,FMA:7360 Medial Bronchopulmonary Segment,CL:0000236,1,1,0
12,32,FMA:7360 Medial Bronchopulmonary Segment,CL:0000359,1,1,0.001112799
12,33,FMA:7360 Medial Bronchopulmonary Segment,CL:0000451,1,1,0.003323882
12,35,FMA:7360 Medial Bronchopulmonary Segment,CL:0000624,1,1,0.078122565
12,36,FMA:7360 Medial Bronchopulmonary Segment,CL:0000625,1,1,0.005695098
12,37,FMA:7360 Medial Bronchopulmonary Segment,CL:0000646,1,1,0.014434097
12,38,FMA:7360 Medial Bronchopulmonary Segment,CL:0000669,1,1,0.016490773
12,40,FMA:7360 Medial Bronchopulmonary Segment,CL:0000767,1,1,0.022738064
12,41,FMA:7360 Medial Bronchopulmonary Segment,CL:0000775,1,1,0.001299002
12,43,FMA:7360 Medial Bronchopulmonary Segment,CL:0000786,1,1,0
12,44,FMA:7360 Medial Bronchopulmonary Segment,CL:0000814,1,1,0.007873048
12,45,FMA:7360 Medial Bronchopulmonary Segment,CL:0000860,1,1,0.047492557
12,46,FMA:7360 Medial Bronchopulmonary Segment,CL:0000875,1,1,0.043425525
12,47,FMA:7360 Medial Bronchopulmonary Segment,CL:0001044,1,1,0.001202835
12,48,FMA:7360 Medial Bronchopulmonary Segment,CL:0001050,1,1,0.009335726
12,49,FMA:7360 Medial Bronchopulmonary Segment,CL:0002062,1,1,0.231301694
12,50,FMA:7360 Medial Bronchopulmonary Segment,CL:0002063,1,1,0.314415424
12,52,FMA:7360 Medial Bronchopulmonary Segment,CL:0002138,1,1,0.009514371
12,53,FMA:7360 Medial Bronchopulmonary Segment,CL:0002144,1,1,0.078561892
12,54,FMA:7360 Medial Bronchopulmonary Segment,CL:0002370,1,1,0.006297787
12,55,FMA:7360 Medial Bronchopulmonary Segment,CL:0002393,1,1,0.001403316
12,56,FMA:7360 Medial Bronchopulmonary Segment,CL:0002543,1,1,0.02273498
12,58,FMA:7360 Medial Bronchopulmonary Segment,CL:0002598,1,1,0.002595932
12,67,FMA:7360 Medial Bronchopulmonary Segment,CL:0017000,1,1,6.43165E-05
12,69,FMA:7360 Medial Bronchopulmonary Segment,CL:1000271,1,1,0.044989166
12,71,FMA:7360 Medial Bronchopulmonary Segment,CL:1000331,1,1,0.000737625
12,74,FMA:7360 Medial Bronchopulmonary Segment,CL:1000413,1,1,0.007047339
12,77,FMA:7360 Medial Bronchopulmonary Segment,CL:2000016,1,1,0.000188654
12,78,FMA:7360 Medial Bronchopulmonary Segment,CL:4028006,1,1,0.020072305
13,23,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000057,1,1,0.035622115
13,24,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000071,1,1,0.000221017
13,27,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000158,1,1,0.072343073
13,29,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000192,1,1,0.007084026
13,30,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000235,1,1,0.094684035
13,31,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000236,1,1,0
13,32,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000359,1,1,0.001139212
13,33,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000451,1,1,0.003542022
13,35,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000624,1,1,0.08540521
13,36,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000625,1,1,0.005999331
13,37,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000646,1,1,0.017563032
13,38,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000669,1,1,0.018460047
13,40,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000767,1,1,0.018274799
13,41,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000775,1,1,0.001666795
13,42,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000784,1,1,0.001162427
13,43,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000786,1,1,0
13,44,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000814,1,1,0.007881969
13,45,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000860,1,1,0.049256292
13,46,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000875,1,1,0.049944543
13,47,FMA:7361 Lateral Bronchopulmonary Segment,CL:0001044,1,1,0.001136149
13,48,FMA:7361 Lateral Bronchopulmonary Segment,CL:0001050,1,1,0.010512601
13,49,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002062,1,1,0.215902744
13,50,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002063,1,1,0.306499675
13,52,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002138,1,1,0.010419612
13,53,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002144,1,1,0.083163402
13,54,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002370,1,1,0.009962956
13,55,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002393,1,1,0.001440696
13,56,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002543,1,1,0.020838861
13,58,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002598,1,1,0.002781189
13,67,FMA:7361 Lateral Bronchopulmonary Segment,CL:0017000,1,1,9.58137E-05
13,69,FMA:7361 Lateral Bronchopulmonary Segment,CL:1000271,1,1,0.053180825
13,71,FMA:7361 Lateral Bronchopulmonary Segment,CL:1000331,1,1,0.001906656
13,74,FMA:7361 Lateral Bronchopulmonary Segment,CL:1000413,1,1,0.007458395
13,77,FMA:7361 Lateral Bronchopulmonary Segment,CL:2000016,1,1,0.000153736
13,78,FMA:7361 Lateral Bronchopulmonary Segment,CL:4028006,1,1,0.0211889
14,23,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000057,1,1,0.01040624
14,27,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000158,1,1,0.044185698
14,30,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000235,1,1,0.101117948
14,31,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000236,1,1,0
14,32,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000359,1,1,0.001116492
14,33,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000451,1,1,0.001931229
14,35,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000624,1,1,0.028638592
14,36,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000625,1,1,0.007144511
14,37,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000646,1,1,0.039357273
14,38,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000669,1,1,0.002051931
14,40,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000767,1,1,0.006175892
14,41,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000775,1,1,7.99223E-05
14,43,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000786,1,1,0
14,44,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000814,1,1,0.006276495
14,45,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000860,1,1,0.009881427
14,46,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000875,1,1,0.019402817
14,47,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0001044,1,1,0.001347467
14,48,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0001050,1,1,0.002353685
14,49,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002062,1,1,0.411726111
14,50,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002063,1,1,0.796147295
14,52,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002138,1,1,0.00788464
14,53,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002144,1,1,0.024623171
14,54,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002370,1,1,0.001572045
14,55,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002393,1,1,0.000224578
14,56,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002543,1,1,0.026373347
14,58,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002598,1,1,0.002975657
14,67,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0017000,1,1,6.42978E-05
14,69,FMA:7385 Left Apical Bronchopulmonary Segment,CL:1000271,1,1,0.05187749
14,74,FMA:7385 Left Apical Bronchopulmonary Segment,CL:1000413,1,1,0.014891587
14,77,FMA:7385 Left Apical Bronchopulmonary Segment,CL:2000016,1,1,0.0010106
14,78,FMA:7385 Left Apical Bronchopulmonary Segment,CL:4028006,1,1,0.003967543
15,23,FMA:7402 Lateral Segmental Bronchus,CL:0000057,1,1,0.045699196
15,24,FMA:7402 Lateral Segmental Bronchus,CL:0000071,1,1,0.00028928
15,27,FMA:7402 Lateral Segmental Bronchus,CL:0000158,1,1,0.08787922
15,29,FMA:7402 Lateral Segmental Bronchus,CL:0000192,1,1,0.006403608
15,30,FMA:7402 Lateral Segmental Bronchus,CL:0000235,1,1,0.153601853
15,31,FMA:7402 Lateral Segmental Bronchus,CL:0000236,1,1,0
15,32,FMA:7402 Lateral Segmental Bronchus,CL:0000359,1,1,0.001586991
15,33,FMA:7402 Lateral Segmental Bronchus,CL:0000451,1,1,0.006528284
15,35,FMA:7402 Lateral Segmental Bronchus,CL:0000624,1,1,0.059571954
15,36,FMA:7402 Lateral Segmental Bronchus,CL:0000625,1,1,0.007775279
15,37,FMA:7402 Lateral Segmental Bronchus,CL:0000646,1,1,0.008424953
15,38,FMA:7402 Lateral Segmental Bronchus,CL:0000669,1,1,0.018763315
15,40,FMA:7402 Lateral Segmental Bronchus,CL:0000767,1,1,0.016483978
15,41,FMA:7402 Lateral Segmental Bronchus,CL:0000775,1,1,0.000532517
15,42,FMA:7402 Lateral Segmental Bronchus,CL:0000784,1,1,0.002397736
15,43,FMA:7402 Lateral Segmental Bronchus,CL:0000786,1,1,0
15,44,FMA:7402 Lateral Segmental Bronchus,CL:0000814,1,1,0.009931754
15,45,FMA:7402 Lateral Segmental Bronchus,CL:0000860,1,1,0.064002528
15,46,FMA:7402 Lateral Segmental Bronchus,CL:0000875,1,1,0.055475159
15,47,FMA:7402 Lateral Segmental Bronchus,CL:0001044,1,1,0.001236237
15,48,FMA:7402 Lateral Segmental Bronchus,CL:0001050,1,1,0.007168019
15,49,FMA:7402 Lateral Segmental Bronchus,CL:0002062,1,1,0.227691423
15,50,FMA:7402 Lateral Segmental Bronchus,CL:0002063,1,1,0.32180281
15,52,FMA:7402 Lateral Segmental Bronchus,CL:0002138,1,1,0.014303895
15,53,FMA:7402 Lateral Segmental Bronchus,CL:0002144,1,1,0.029404661
15,54,FMA:7402 Lateral Segmental Bronchus,CL:0002370,1,1,0.005651078
15,55,FMA:7402 Lateral Segmental Bronchus,CL:0002393,1,1,0.002121247
15,56,FMA:7402 Lateral Segmental Bronchus,CL:0002543,1,1,0.016812886
15,58,FMA:7402 Lateral Segmental Bronchus,CL:0002598,1,1,0.002464102
15,69,FMA:7402 Lateral Segmental Bronchus,CL:1000271,1,1,0.032165238
15,74,FMA:7402 Lateral Segmental Bronchus,CL:1000413,1,1,0.007230577
15,77,FMA:7402 Lateral Segmental Bronchus,CL:2000016,1,1,9.49538E-05
15,78,FMA:7402 Lateral Segmental Bronchus,CL:4028006,1,1,0.038337098
6,23,UBERON:0001052 Rectum,CL:0000057,1,1,0.032323162
6,25,UBERON:0001052 Rectum,CL:0000097,1,1,0
6,26,UBERON:0001052 Rectum,CL:0000131,1,1,0.062266356
6,31,UBERON:0001052 Rectum,CL:0000236,1,1,0
6,34,UBERON:0001052 Rectum,CL:0000576,1,1,0.002894756
6,35,UBERON:0001052 Rectum,CL:0000624,1,1,0.00625944
6,36,UBERON:0001052 Rectum,CL:0000625,1,1,0.003045133
6,41,UBERON:0001052 Rectum,CL:0000775,1,1,0.00115443
6,43,UBERON:0001052 Rectum,CL:0000786,1,1,0
6,51,UBERON:0001052 Rectum,CL:0002071,1,1,0.588892273
6,60,UBERON:0001052 Rectum,CL:0009009,1,1,0.030553639
6,61,UBERON:0001052 Rectum,CL:0009011,1,1,0.021681439
6,68,UBERON:0001052 Rectum,CL:0019032,1,1,0.207997638
6,70,UBERON:0001052 Rectum,CL:1000320,1,1,0.28219141
6,76,UBERON:0001052 Rectum,CL:1001516,1,1,0.020516962
7,23,UBERON:0001153 Caecum,CL:0000057,1,1,0.073199462
7,25,UBERON:0001153 Caecum,CL:0000097,1,1,0
7,26,UBERON:0001153 Caecum,CL:0000131,1,1,0.062773758
7,31,UBERON:0001153 Caecum,CL:0000236,1,1,0
7,34,UBERON:0001153 Caecum,CL:0000576,1,1,0.009173523
7,35,UBERON:0001153 Caecum,CL:0000624,1,1,0.00999914
7,36,UBERON:0001153 Caecum,CL:0000625,1,1,0.00421982
7,41,UBERON:0001153 Caecum,CL:0000775,1,1,0.001567817
7,43,UBERON:0001153 Caecum,CL:0000786,1,1,0
7,51,UBERON:0001153 Caecum,CL:0002071,1,1,0.560855223
7,60,UBERON:0001153 Caecum,CL:0009009,1,1,0.032744744
7,61,UBERON:0001153 Caecum,CL:0009011,1,1,0.032880053
7,63,UBERON:0001153 Caecum,CL:0009016,1,1,0.000150967
7,68,UBERON:0001153 Caecum,CL:0019032,1,1,0.058047501
7,70,UBERON:0001153 Caecum,CL:1000320,1,1,0.117989326
7,76,UBERON:0001153 Caecum,CL:1001516,1,1,0.003112104
8,23,UBERON:0001156 Ascending Colon,CL:0000057,1,1,0.055392791
8,25,UBERON:0001156 Ascending Colon,CL:0000097,1,1,0
8,26,UBERON:0001156 Ascending Colon,CL:0000131,1,1,0.050174606
8,31,UBERON:0001156 Ascending Colon,CL:0000236,1,1,0
8,34,UBERON:0001156 Ascending Colon,CL:0000576,1,1,0.006574309
8,35,UBERON:0001156 Ascending Colon,CL:0000624,1,1,0.007722768
8,36,UBERON:0001156 Ascending Colon,CL:0000625,1,1,0.003968396
8,41,UBERON:0001156 Ascending Colon,CL:0000775,1,1,0.001178433
8,43,UBERON:0001156 Ascending Colon,CL:0000786,1,1,0
8,51,UBERON:0001156 Ascending Colon,CL:0002071,1,1,0.673645424
8,60,UBERON:0001156 Ascending Colon,CL:0009009,1,1,0.032705684
8,61,UBERON:0001156 Ascending Colon,CL:0009011,1,1,0.022722069
8,63,UBERON:0001156 Ascending Colon,CL:0009016,1,1,0.000117962
8,68,UBERON:0001156 Ascending Colon,CL:0019032,1,1,0.079622751
8,70,UBERON:0001156 Ascending Colon,CL:1000320,1,1,0.172299873
8,76,UBERON:0001156 Ascending Colon,CL:1001516,1,1,0.002736314
9,23,UBERON:0001157 Transverse Colon,CL:0000057,1,1,0.064255375
9,25,UBERON:0001157 Transverse Colon,CL:0000097,1,1,0
9,26,UBERON:0001157 Transverse Colon,CL:0000131,1,1,0.048263004
9,31,UBERON:0001157 Transverse Colon,CL:0000236,1,1,0
9,34,UBERON:0001157 Transverse Colon,CL:0000576,1,1,0.009919708
9,35,UBERON:0001157 Transverse Colon,CL:0000624,1,1,0.008239636
9,36,UBERON:0001157 Transverse Colon,CL:0000625,1,1,0.003998447
9,41,UBERON:0001157 Transverse Colon,CL:0000775,1,1,0.001481397
9,43,UBERON:0001157 Transverse Colon,CL:0000786,1,1,0
9,51,UBERON:0001157 Transverse Colon,CL:0002071,1,1,0.577649041
9,60,UBERON:0001157 Transverse Colon,CL:0009009,1,1,0.027578582
9,61,UBERON:0001157 Transverse Colon,CL:0009011,1,1,0.02758874
9,63,UBERON:0001157 Transverse Colon,CL:0009016,1,1,0.0001103
9,68,UBERON:0001157 Transverse Colon,CL:0019032,1,1,0.087953675
9,70,UBERON:0001157 Transverse Colon,CL:1000320,1,1,0.195808319
9,76,UBERON:0001157 Transverse Colon,CL:1001516,1,1,0.006845111
10,23,UBERON:0001158 Descending Colon,CL:0000057,1,1,0.020733444
10,25,UBERON:0001158 Descending Colon,CL:0000097,1,1,0
10,26,UBERON:0001158 Descending Colon,CL:0000131,1,1,0.050880052
10,31,UBERON:0001158 Descending Colon,CL:0000236,1,1,0
10,34,UBERON:0001158 Descending Colon,CL:0000576,1,1,0.005281139
10,35,UBERON:0001158 Descending Colon,CL:0000624,1,1,0.006313102
10,36,UBERON:0001158 Descending Colon,CL:0000625,1,1,0.002919727
10,41,UBERON:0001158 Descending Colon,CL:0000775,1,1,0.001263345
10,43,UBERON:0001158 Descending Colon,CL:0000786,1,1,0
10,51,UBERON:0001158 Descending Colon,CL:0002071,1,1,0.796359299
10,60,UBERON:0001158 Descending Colon,CL:0009009,1,1,0.039944171
10,61,UBERON:0001158 Descending Colon,CL:0009011,1,1,0.047980069
10,63,UBERON:0001158 Descending Colon,CL:0009016,1,1,0.000172002
10,68,UBERON:0001158 Descending Colon,CL:0019032,1,1,0.107215761
10,70,UBERON:0001158 Descending Colon,CL:1000320,1,1,0.252541377
10,76,UBERON:0001158 Descending Colon,CL:1001516,1,1,0.006339385
11,23,UBERON:0001159 Sigmoid Colon,CL:0000057,1,1,0.025855634
11,25,UBERON:0001159 Sigmoid Colon,CL:0000097,1,1,0
11,26,UBERON:0001159 Sigmoid Colon,CL:0000131,1,1,0.051432031
11,31,UBERON:0001159 Sigmoid Colon,CL:0000236,1,1,0
11,34,UBERON:0001159 Sigmoid Colon,CL:0000576,1,1,0.004452704
11,35,UBERON:0001159 Sigmoid Colon,CL:0000624,1,1,0.005726322
11,36,UBERON:0001159 Sigmoid Colon,CL:0000625,1,1,0.002892995
11,41,UBERON:0001159 Sigmoid Colon,CL:0000775,1,1,0.001358936
11,43,UBERON:0001159 Sigmoid Colon,CL:0000786,1,1,0
11,51,UBERON:0001159 Sigmoid Colon,CL:0002071,1,1,0.698082466
11,60,UBERON:0001159 Sigmoid Colon,CL:0009009,1,1,0.032653537
11,61,UBERON:0001159 Sigmoid Colon,CL:0009011,1,1,0.021479526
11,63,UBERON:0001159 Sigmoid Colon,CL:0009016,1,1,0.000158266
11,68,UBERON:0001159 Sigmoid Colon,CL:0019032,1,1,0.154284912
11,70,UBERON:0001159 Sigmoid Colon,CL:1000320,1,1,0.291386582
11,76,UBERON:0001159 Sigmoid Colon,CL:1001516,1,1,0.014301228
1,28,UBERON:0002078 Right Cardiac Atrium,CL:0000182,1,1,0.039824784
1,29,UBERON:0002078 Right Cardiac Atrium,CL:0000192,1,1,0.070571698
1,30,UBERON:0002078 Right Cardiac Atrium,CL:0000235,1,1,0.084763026
1,39,UBERON:0002078 Right Cardiac Atrium,CL:0000746,1,1,0.457309868
1,57,UBERON:0002078 Right Cardiac Atrium,CL:0002548,1,1,0.472267544
1,66,UBERON:0002078 Right Cardiac Atrium,CL:0010008,1,1,0.235814025
2,28,UBERON:0002079 Left Cardiac Atrium,CL:0000182,1,1,0.022167989
2,29,UBERON:0002079 Left Cardiac Atrium,CL:0000192,1,1,0.137415199
2,30,UBERON:0002079 Left Cardiac Atrium,CL:0000235,1,1,0.074609198
2,39,UBERON:0002079 Left Cardiac Atrium,CL:0000746,1,1,0.450228755
2,57,UBERON:0002079 Left Cardiac Atrium,CL:0002548,1,1,0.282117441
2,66,UBERON:0002079 Left Cardiac Atrium,CL:0010008,1,1,0.285853393
3,28,UBERON:0002080 Right Ventricle,CL:0000182,1,1,0.013265797
3,29,UBERON:0002080 Right Ventricle,CL:0000192,1,1,0.098186639
3,30,UBERON:0002080 Right Ventricle,CL:0000235,1,1,0.04513168
3,39,UBERON:0002080 Right Ventricle,CL:0000746,1,1,0.655508921
3,57,UBERON:0002080 Right Ventricle,CL:0002548,1,1,0.260045615
3,66,UBERON:0002080 Right Ventricle,CL:0010008,1,1,0.269432974
4,28,UBERON:0002084 Left Ventricle,CL:0000182,1,1,0.03236645
4,29,UBERON:0002084 Left Ventricle,CL:0000192,1,1,0.084856492
4,30,UBERON:0002084 Left Ventricle,CL:0000235,1,1,0.059225434
4,39,UBERON:0002084 Left Ventricle,CL:0000746,1,1,0.571417455
4,57,UBERON:0002084 Left Ventricle,CL:0002548,1,1,0.313829431
4,66,UBERON:0002084 Left Ventricle,CL:0010008,1,1,0.260440305
5,28,UBERON:0002094 Interventricular Septum,CL:0000182,1,1,0.016488345
5,29,UBERON:0002094 Interventricular Septum,CL:0000192,1,1,0.096719866
5,30,UBERON:0002094 Interventricular Septum,CL:0000235,1,1,0.047539192
5,39,UBERON:0002094 Interventricular Septum,CL:0000746,1,1,0.629343477
5,57,UBERON:0002094 Interventricular Septum,CL:0002548,1,1,0.204320504
5,66,UBERON:0002094 Interventricular Septum,CL:0010008,1,1,0.328297389
