source,target,distance
VH_F_hilum_R,VH_F_right_anterior_bronchus,-1
VH_F_left_anterior_basal_bronchus,VH_F_left_inferior_lobar_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_hilum_lower_L,-1
VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_posterior_basal_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_medial_basal_bronchus,-1
VH_F_hilum_L,VH_F_left_inferior_lobar_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_hilum_L,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_superior_lobar_bronchus,-1
VH_F_hilum_R,VH_F_right_posterior_bronchopulmonary_segment,-1
VH_F_hilum_upper_L,VH_F_lingula_superior_bronchopulmonary_segment,-1
VH_F_left_apical_bronchus,VH_F_left_superior_lobar_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_superior_bronchus,-1
VH_F_hilum_R,VH_F_right_medial_bronchopulmonary_segment,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_inferior_lobar_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_middle_lobar_bronchus,-1
VH_F_hilum_L,VH_F_lingula_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_lingula_superior_bronchus,-1
VH_F_hilum_middle_R,VH_F_right_middle_lobar_bronchus,-1
VH_F_hilum_lower_L,VH_F_left_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_medial_basal_bronchopulmonary_segment,-1
VH_F_hilum_middle_R,VH_F_right_superior_bronchopulmonary_segment,-1
VH_F_left_inferior_lobar_bronchus,VH_F_left_posterior_basal_bronchopulmonary_segment,-1
VH_F_hilum_lower_R,VH_F_right_posterior_basal_bronchopulmonary_segment,-1
VH_F_right_anterior_bronchus,VH_F_right_superior_lobar_bronchus,-1
VH_F_left_posterior_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1
VH_F_left_lingula_inferior_bronchi,VH_F_lingula_superior_bronchopulmonary_segment,-1
VH_F_hilum_upper_L,VH_F_left_posterior_bronchopulmonary_segment,-1
VH_F_hilum_middle_R,VH_F_right_anterior_basal_bronchopulmonary_segment,-1
VH_F_hilum_L,VH_F_hilum_upper_L,-1
VH_F_hilum_lower_R,VH_F_right_superior_lobar_bronchus,-1
VH_F_left_lateral_basal_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1
VH_F_hilum_L,VH_F_left_superior_bronchopulmonary_segment,-1
VH_F_hilum_L,VH_F_left_posterior_bronchopulmonary_segment,-1
VH_F_hilum_lower_R,VH_F_right_superior_bronchus,-1
VH_F_hilum_L,VH_F_left_superior_lobar_bronchus,-1
VH_F_hilum_lower_R,VH_F_right_inferior_lobar_bronchus,-1
VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_lateral_basal_bronchopulmonary_segment,-1
VH_F_hilum_lower_L,VH_F_left_inferior_lobar_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_superior_lobar_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_lateral_basal_bronchus,-1
VH_F_right_posterior_bronchus,VH_F_right_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_lingula_superior_bronchopulmonary_segment,-1
VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_medial_bronchopulmonary_segment,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_apical_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_inferior_lobar_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_lateral_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_middle_lobar_bronchus,-1
VH_F_right_apical_bronchopulmonary_segment,VH_F_right_posterior_bronchopulmonary_segment,-1
VH_F_hilum_middle_R,VH_F_right_lateral_bronchopulmonary_segmennt,-1
VH_F_left_lingula_superior_bronchus,VH_F_left_superior_lobar_bronchus,-1
VH_F_left_lingula_inferior_bronchi,VH_F_left_superior_lobar_bronchus,-1
VH_F_hilum_R,VH_F_hilum_middle_R,-1
VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_lingula_inferior_bronchi,-1
VH_F_hilum_R,VH_F_hilum_upper_R,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_superior_bronchopulmonary_segment,-1
VH_F_left_apical_bronchopulmonary_segment,VH_F_left_posterior_bronchopulmonary_segment,-1
VH_F_hilum_upper_R,VH_F_right_superior_bronchopulmonary_segment,-1
VH_F_hilum_lower_R,VH_F_right_anterior_basal_bronchopulmonary_segment,-1
VH_F_hilum_upper_L,VH_F_left_posterior_bronchus,-1
VH_F_hilum_upper_R,VH_F_right_anterior_bronchopulmonary_segm,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_medial_basal_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_hilum_L,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_hilum_upper_L,-1
VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_lateral_basal_bronchopulmonary_segment,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_medial_bronchus,-1
VH_F_hilum_lower_L,VH_F_left_posterior_basal_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_medial_basal_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_hilum_R,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_superior_lobar_bronchus,-1
VH_F_hilum_R,VH_F_right_superior_bronchopulmonary_segment,-1
VH_F_right_medial_basal_bronchopulmonary_segment,VH_F_right_medial_bronchopulmonary_segment,-1
VH_F_right_anterior_bronchus,VH_F_right_apical_bronchus,-1
VH_F_hilum_L,VH_F_left_posterior_bronchus,-1
VH_F_hilum_R,VH_F_right_anterior_bronchopulmonary_segm,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_anterior_bronchus,-1
VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_medial_basal_bronchopulmonary_segment,-1
VH_F_hilum_lower_L,VH_F_hilum_upper_L,-1
VH_F_hilum_lower_L,VH_F_left_superior_lobar_bronchus,-1
VH_F_hilum_upper_L,VH_F_left_apical_bronchopulmonary_segment,-1
VH_F_left_lateral_basal_bronchopulmonary_segment,VH_F_left_posterior_basal_bronchopulmonary_segment,-1
VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_medial_basal_bronchopulmonary_segment,-1
VH_F_hilum_lower_R,VH_F_right_lateral_bronchopulmonary_segmennt,-1
VH_F_left_inferior_lobar_bronchus,VH_F_left_medial_basal_bronchopulmonary_segment,-1
VH_F_hilum_upper_L,VH_F_left_superior_lobar_bronchus,-1
VH_F_left_inferior_lobar_bronchus,VH_F_left_superior_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_inferior_lobar_bronchus,-1
VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_anterior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_apical_bronchus,-1
VH_F_hilum_L,VH_F_left_apical_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_lateral_bronchus,-1
VH_F_right_posterior_bronchus,VH_F_right_superior_lobar_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_posterior_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_inferior_lobar_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_hilum_lower_R,-1
VH_F_right_lateral_bronchopulmonary_segmennt,VH_F_right_medial_bronchopulmonary_segment,-1
VH_F_right_apical_bronchus,VH_F_right_superior_lobar_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_posterior_bronchus,-1
VH_F_hilum_R,VH_F_right_posterior_basal_bronchopulmonary_segment,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_anterior_bronchus,-1
VH_F_hilum_upper_R,VH_F_right_superior_lobar_bronchus,-1
VH_F_hilum_upper_L,VH_F_lingula_inferior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_superior_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_posterior_bronchus,-1
VH_F_left_medial_basal_bronchopulmonary_segment,VH_F_lingula_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_medial_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_apical_bronchus,-1
VH_F_left_anterior_bronchopulmonary_segment,VH_F_lingula_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_posterior_basal_bronchopulmonary_segment,-1
VH_F_right_lateral_basal_bronchopulmonary_segment,VH_F_right_posterior_basal_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_posterior_basal_bronchus,-1
VH_F_hilum_R,VH_F_right_superior_lobar_bronchus,-1
VH_F_hilum_middle_R,VH_F_right_posterior_bronchopulmonary_segment,-1
VH_F_hilum_lower_R,VH_F_right_medial_basal_bronchopulmonary_segment,-1
VH_F_left_inferior_lobar_bronchus,VH_F_left_posterior_basal_bronchus,-1
VH_F_left_medial_basal_bronchopulmonary_segment,VH_F_left_posterior_basal_bronchopulmonary_segment,-1
VH_F_hilum_R,VH_F_right_superior_bronchus,-1
VH_F_hilum_R,VH_F_right_inferior_lobar_bronchus,-1
VH_F_right_apical_bronchopulmonary_segment,VH_F_right_superior_bronchopulmonary_segment,-1
VH_F_hilum_L,VH_F_left_lingula_inferior_bronchi,-1
VH_F_hilum_middle_R,VH_F_right_medial_bronchopulmonary_segment,-1
VH_F_hilum_R,VH_F_right_middle_lobar_bronchus,-1
VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_medial_basal_bronchopulmonary_segment,-1
VH_F_hilum_lower_R,VH_F_right_posterior_bronchus,-1
VH_F_hilum_L,VH_F_hilum_lower_L,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_anterior_basal_bronchus,-1
VH_F_left_posterior_basal_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_hilum_upper_L,-1
VH_F_left_medial_basal_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_anterior_basal_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_superior_lobar_bronchus,-1
VH_F_right_apical_bronchus,VH_F_right_posterior_bronchus,-1
VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1
VH_F_hilum_upper_L,VH_F_left_lingula_superior_bronchus,-1
VH_F_lingula_inferior_bronchopulmonary_segment,VH_F_lingula_superior_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_posterior_bronchus,-1
VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_posterior_bronchopulmonary_segment,-1
VH_F_right_posterior_bronchopulmonary_segment,VH_F_right_superior_bronchopulmonary_segment,-1
VH_F_right_anterior_bronchopulmonary_segm,VH_F_right_apical_bronchopulmonary_segment,-1
VH_F_right_inferior_lobar_bronchus,VH_F_right_lateral_basal_bronchus,-1
VH_F_hilum_upper_R,VH_F_right_posterior_bronchus,-1
VH_F_hilum_R,VH_F_right_anterior_basal_bronchopulmonary_segment,-1
VH_F_hilum_L,VH_F_left_lingula_superior_bronchus,-1
VH_F_hilum_lower_R,VH_F_right_posterior_bronchopulmonary_segment,-1
VH_F_right_inferior_lobar_bronchus,VH_F_right_middle_lobar_bronchus,-1
VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_anterior_bronchus,-1
VH_F_hilum_L,VH_F_left_medial_basal_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_lateral_basal_bronchus,-1
VH_F_hilum_lower_R,VH_F_right_medial_bronchopulmonary_segment,-1
VH_F_hilum_middle_R,VH_F_right_medial_basal_bronchopulmonary_segment,-1
VH_F_cartilage_of_tertiary_bronchus_L,VH_F_lingula_inferior_bronchopulmonary_segment,-1
VH_F_right_anterior_basal_bronchus,VH_F_right_inferior_lobar_bronchus,-1
VH_F_right_inferior_lobar_bronchus,VH_F_right_medial_basal_bronchus,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_lingula_inferior_bronchi,-1
VH_F_cartilage_of_lobar_bronchus_L,VH_F_hilum_lower_L,-1
VH_F_hilum_lower_L,VH_F_left_anterior_bronchopulmonary_segment,-1
VH_F_left_posterior_bronchus,VH_F_left_superior_lobar_bronchus,-1
VH_F_hilum_R,VH_F_right_lateral_bronchopulmonary_segmennt,-1
VH_F_left_anterior_bronchus,VH_F_left_superior_lobar_bronchus,-1
VH_F_left_lingula_inferior_bronchi,VH_F_left_medial_basal_bronchopulmonary_segment,-1
VH_F_hilum_upper_L,VH_F_left_anterior_bronchopulmonary_segment,-1
VH_F_hilum_lower_L,VH_F_left_lingula_inferior_bronchi,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_hilum_middle_R,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_hilum_upper_R,-1
VH_F_right_medial_basal_bronchopulmonary_segment,VH_F_right_posterior_basal_bronchopulmonary_segment,-1
VH_F_hilum_middle_R,VH_F_hilum_upper_R,-1
VH_F_hilum_upper_L,VH_F_left_lingula_inferior_bronchi,-1
VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_anterior_basal_bronchus,-1
